,time,energy,jetsair,impingementair,ovenair,ductair,jetsductwork,backductwork,ovenback,ovenbackinsulation,ovenbackouter,food,ovenwalls,oveninsulation,ovenouter,ovendoor,outsideair,outsideairback
6286,628.6,0.0,296.07619229251145,179.11131196634085,181.3536163436492,286.3538129820878,345.2634736176982,213.44599333684943,60.79221803955522,37.900263759509016,23.151777628828427,87.34369551878365,117.06919050599316,39.344786772059194,18.102324646921602,38.35202980575349,17,17
6287,628.7,0.0,274.63109245131056,163.4945954261898,181.10573806205406,249.500880874083,345.1527132428091,213.46221694850772,60.800704847419695,37.90173726946813,23.153262961065934,87.35591553429009,117.0776588976014,39.34966968787671,18.10264927388465,38.35491503690304,17,17
6288,628.8000000000001,0.0,258.88131101512954,154.82752659155938,180.44268053480465,227.85021289351675,345.022116352544,213.4636805695356,60.80180278919477,37.9032120505791,23.1547482921128,87.36605435978146,117.08607843376097,39.35455251959365,18.102973914770303,38.357793270933655,17,17
6289,628.9000000000001,240.0,248.02968214920907,149.48728832364264,179.54688300519143,213.76231478167017,344.8768251127633,213.45627360913153,60.79846416946884,37.90468676541229,23.156233622097204,87.37503770563563,117.09437027919864,39.359435263002126,18.103298569565027,38.360653153043074,17,17
6290,629.0,240.0,419.939253590162,145.97572083254994,178.52030358164933,204.13601067261538,344.7213082320667,213.44291671144356,60.79215387033639,37.90616061122324,23.157718951012555,87.38330873516736,117.10249026453386,39.36431790707968,18.103623238255125,38.36348831907651,17,17
6291,629.1,240.0,524.7161370063056,154.3287400491174,178.35409581425108,221.92182601593407,344.72499042393963,213.42533604843464,60.78373802877843,37.907633050619324,23.159204278771426,87.39111105380772,117.11041359381443,39.36920043698717,18.10394792082633,38.36629519395677,17,17
6292,629.2,240.0,565.1802267957806,165.1618407948887,178.89519613938575,247.90216820458534,344.825754792678,213.41477292819803,60.778839457317986,37.90910370312446,23.160689605232278,87.40002464332821,117.11830370745605,39.3740828357445,18.10427261726369,38.36909731134949,17,17
6293,629.3000000000001,240.0,580.8541750961876,173.48874975425343,179.84281422798716,270.11246895680347,344.9641206031796,213.41476013646218,60.779220927531355,37.91057320581325,23.162174930215315,87.41037960988359,117.1262949385922,39.37896510050399,18.104597327551517,38.37191401679195,17,17
6294,629.4000000000001,0.0,589.9183064454369,178.91033624086782,181.01359757024733,285.8214657270647,345.11721326528857,213.42395232874054,60.78420433740382,37.91204251449227,23.16366025360486,87.4218420304918,117.13446446513933,39.383847240031685,18.10492205167384,38.37475642761882,17,17
6295,629.5,0.0,298.8131287703213,182.41382757862488,182.30846188116288,296.32140543455705,345.2789731010505,213.43984670819447,60.79253355997599,37.91351246192386,23.16514557538153,87.4340248773521,117.14285462607717,39.38872926976427,18.105246789615308,38.37763064555702,17,17
6296,629.6,0.0,277.7367230172699,165.35221785117727,182.1118151746523,254.69172004307245,345.17110952421126,213.4604167343914,60.8031918911322,37.91498365328056,23.166630895609842,87.44667263597046,117.15148893316206,39.39361120879596,18.105571541361144,38.38054006187582,17,17
6297,629.7,0.0,261.28457853473355,156.12473727796493,181.4624532296234,231.1690433989608,345.0437678256369,213.46434498078276,60.8055182312562,37.91645650954962,23.16811621441525,87.4570467418634,117.1600840746728,39.39849307825028,18.105896306897648,38.383443880457605,17,17
6298,629.8000000000001,0.0,249.8440752990192,150.49021188239993,180.56138926354726,216.09081417312234,344.9010816513403,213.45866203096358,60.80303644310408,37.91792952250631,23.169601531965554,87.46619071089765,117.1685540845512,39.40337487475455,18.10622108621203,38.38632971976921,17,17
6299,629.9000000000001,240.0,241.8990965820185,146.80170943443056,179.5189855872672,205.8681830112401,344.7476182650289,213.44663203614027,60.79738354514552,37.919401822092766,23.171086848276616,87.47458315417782,117.17685119172188,39.408256587504866,18.106545879291446,38.38919069700836,17,17
6300,630.0,240.0,413.6124921088342,144.25147942951548,178.40081067882915,198.69705741742843,344.5865769464132,213.43013389889944,60.789502245320875,37.920872834774286,23.172572163276755,87.48248330927788,117.18494859544148,39.41313820156927,18.106870686122477,38.39202294834814,17,17
6301,630.1,240.0,520.5649865856344,153.01633635949088,178.16633384594763,217.5416875055031,344.58452370892076,213.41035398729036,60.77998801292705,37.92234215780087,23.174057476836538,87.49004281708392,117.1928319534876,39.41801969970146,18.107195506691028,38.39482440357892,17,17
6302,630.2,240.0,562.9509965098549,164.19149261582555,178.6618151727638,244.46826660981606,344.6815504195948,213.39798709592225,60.774189916778596,37.92380949631473,23.17554278878589,87.49876846948905,117.20066914034697,39.42290106341824,18.10752034098215,38.397619234542674,17,17
6303,630.3000000000001,240.0,579.4491074300915,172.8260229653742,179.58299198109228,267.64384619196915,344.8179474680478,213.39652995100442,60.77385249342103,37.92527552344552,23.17702809892512,87.50898107296052,117.20859879372233,39.427782288752496,18.107845188980036,38.400427406406436,17,17
6304,630.4000000000001,0.0,588.9323672865377,178.46280895261117,180.73993043787664,284.1322217308765,344.9698276611059,213.40465211413294,60.778304907514666,37.9267412277423,23.178513407122352,87.52034211311008,117.21670173563916,39.43266338372314,18.10817005066866,38.40326056111769,17,17
6305,630.5,0.0,298.44632222525775,182.10220862964815,182.02932662567264,295.1804602395721,345.13075976277025,213.41978160492056,60.786256246643916,37.92820747601286,23.179998713345242,87.5324522495394,117.22502269845626,39.43754436333484,18.10849492603245,38.406125144974624,17,17
6306,630.6,0.0,277.31300439687664,165.16137032321774,181.83549578718714,254.06645532196853,345.02264145820504,213.43980311870627,60.7966452668,37.92967490116877,23.181484017648813,87.54504540531855,117.23358678538699,39.44242524645688,18.108819815056563,38.40902477838307,17,17
6307,630.7,0.0,260.9289822296348,155.979353920466,181.19243732246122,230.7381825050092,344.8949937175745,213.4433893843434,60.79880583418617,37.93114394386697,23.182969320151756,87.55538099788123,117.24211225817004,39.44730605412536,18.109144717727077,38.41191889180732,17,17
6308,630.8000000000001,0.0,249.5470433603989,150.37035560548793,180.29925660450579,215.76122563250885,344.7520675778028,213.43744450420007,60.796198464327574,37.932613114634364,23.184454621017153,87.56449251284147,117.25051381294986,39.452186783016316,18.10946963403103,38.41479519909598,17,17
6309,630.9000000000001,240.0,241.64351330324348,146.69883161068492,179.26547476968983,205.59934363829132,344.59842198050694,213.42519617522316,60.79044190712909,37.93408155069568,23.18593992025808,87.57285590562208,117.2587439783764,39.45706742243175,18.109794563955347,38.41764686064113,17,17
6310,631.0,240.0,413.2977922758796,144.16091937412654,178.15621422101685,198.46764485805681,344.4372405521343,213.40850745147952,60.78247092364262,37.93554868249066,23.187425217800694,87.58072927498614,117.2667760936124,39.46194795757151,18.110119507486445,38.42047003280038,17,17
6311,631.1,240.0,520.2881323261845,152.92767421450424,177.92973824368858,217.31570287593627,344.43499611871243,213.3885563198715,60.772876778147634,37.937014109804295,23.188910513513804,87.58826364088924,117.27459587159404,39.46682837133318,18.110444464610055,38.42326265334668,17,17
